date,city,price,state
2005-03-01,CA-San Diego,236.56,CA
2005-03-01,CA-San Francisco,198.3,CA
2005-03-01,CO-Denver,132.73,CO
2005-03-01,DC-Washington,217.86,DC
2005-03-01,FL-Miami,215.44,FL
2005-03-01,FL-Tampa,183.74,FL
2005-03-01,GA-Atlanta,124.7,GA
2005-03-01,IL-Chicago,151.85,IL
2005-03-01,MA-Boston,176.92,MA
2005-03-01,MI-Detroit,123.4,MI
2005-03-01,MN-Minneapolis,161.1,MN
2005-03-01,NC-Charlotte,114.31,NC
2005-03-01,NV-Las Vegas,210.98,NV
2005-03-01,NY-New York,192.17,NY
2005-03-01,OH-Cleveland,119.72,OH
2005-03-01,OR-Portland,138.3,OR
2005-03-01,TX-Dallas,117.3,TX
2005-03-01,WA-Seattle,143.7,WA
2005-03-01,Composite-10,199.21,Composite
2005-03-01,Composite-20,181.3,Composite
2005-03-01,National-US,164.58,National
2005-04-01,AZ-Phoenix,173.0,AZ
2005-04-01,CA-Los Angeles,231.59,CA
2005-04-01,CA-San Diego,239.58,CA
2005-04-01,CA-San Francisco,201.86,CA
2005-04-01,CO-Denver,133.85,CO
2005-04-01,DC-Washington,224.09,DC
2005-04-01,FL-Miami,221.42,FL
2005-04-01,FL-Tampa,187.22,FL
2005-04-01,GA-Atlanta,125.9,GA
2005-04-01,IL-Chicago,153.28,IL
2005-04-01,MA-Boston,179.04,MA
2005-04-01,MI-Detroit,124.3,MI
2005-04-01,MN-Minneapolis,162.0,MN
2005-04-01,NC-Charlotte,114.91,NC
2005-04-01,NV-Las Vegas,214.52,NV
2005-04-01,NY-New York,194.1,NY
2005-04-01,OH-Cleveland,120.65,OH
2005-04-01,OR-Portland,141.14,OR
2005-04-01,TX-Dallas,118.3,TX
2005-04-01,WA-Seattle,146.2,WA
2005-04-01,Composite-10,202.51,Composite
2005-04-01,Composite-20,184.2,Composite
2005-04-01,National-US,167.0,National
2005-05-01,AZ-Phoenix,180.1,AZ
2005-05-01,CA-Los Angeles,236.68,CA
2005-05-01,CA-San Diego,242.0,CA
2005-05-01,CA-San Francisco,205.52,CA
2005-05-01,CO-Denver,134.82,CO
2005-05-01,DC-Washington,229.87,DC
2005-05-01,FL-Miami,227.1,FL
2005-05-01,FL-Tampa,191.36,FL
2005-05-01,GA-Atlanta,127.1,GA
2005-05-01,IL-Chicago,154.72,IL
2005-05-01,MA-Boston,181.17,MA
2005-05-01,MI-Detroit,125.3,MI
2005-05-01,MN-Minneapolis,163.4,MN
2005-05-01,NC-Charlotte,116.09,NC
2005-05-01,NV-Las Vegas,217.28,NV
2005-05-01,NY-New York,195.96,NY
2005-05-01,OH-Cleveland,121.87,OH
2005-05-01,OR-Portland,144.36,OR
2005-05-01,TX-Dallas,119.4,TX
2005-05-01,WA-Seattle,148.9,WA
2005-05-01,Composite-10,205.76,Composite
2005-05-01,Composite-20,187.2,Composite
2005-05-01,National-US,169.54,National
2005-06-01,AZ-Phoenix,188.9,AZ
2005-06-01,CA-Los Angeles,241.7,CA
2005-06-01,CA-San Diego,245.35,CA
2005-06-01,CA-San Francisco,208.92,CA
2005-06-01,CO-Denver,135.71,CO
2005-06-01,DC-Washington,235.38,DC
2005-06-01,FL-Miami,233.42,FL
2005-06-01,FL-Tampa,196.6,FL
2005-06-01,GA-Atlanta,128.5,GA
2005-06-01,IL-Chicago,156.16,IL
2005-06-01,MA-Boston,181.33,MA
2005-06-01,MI-Detroit,125.4,MI
2005-06-01,MN-Minneapolis,165.0,MN
2005-06-01,NC-Charlotte,117.97,NC
2005-06-01,NV-Las Vegas,219.87,NV
2005-06-01,NY-New York,197.77,NY
2005-06-01,OH-Cleveland,122.43,OH
2005-06-01,OR-Portland,148.37,OR
2005-06-01,TX-Dallas,120.0,TX
2005-06-01,WA-Seattle,151.7,WA
2005-06-01,Composite-10,208.86,Composite
2005-06-01,Composite-20,190.1,Composite
2005-06-01,National-US,172.01,National
2005-07-01,AZ-Phoenix,197.1,AZ
2005-07-01,CA-Los Angeles,246.37,CA
2005-07-01,CA-San Diego,247.33,CA
2005-07-01,CA-San Francisco,211.56,CA
2005-07-01,CO-Denver,136.47,CO
2005-07-01,DC-Washington,239.5,DC
2005-07-01,FL-Miami,238.98,FL
2005-07-01,FL-Tampa,201.65,FL
2005-07-01,GA-Atlanta,129.0,GA
2005-07-01,IL-Chicago,157.38,IL
2005-07-01,MA-Boston,181.9,MA
2005-07-01,MI-Detroit,125.7,MI
2005-07-01,MN-Minneapolis,166.0,MN
2005-07-01,NC-Charlotte,119.02,NC
2005-07-01,NV-Las Vegas,221.93,NV
2005-07-01,NY-New York,199.86,NY
2005-07-01,OH-Cleveland,122.78,OH
2005-07-01,OR-Portland,151.82,OR
2005-07-01,TX-Dallas,120.8,TX
2005-07-01,WA-Seattle,154.1,WA
2005-07-01,Composite-10,211.65,Composite
2005-07-01,Composite-20,192.6,Composite
2005-07-01,National-US,174.1,National
2005-08-01,AZ-Phoenix,204.9,AZ
2005-08-01,CA-Los Angeles,251.1,CA
2005-08-01,CA-San Diego,248.45,CA
2005-08-01,CA-San Francisco,212.86,CA
2005-08-01,CO-Denver,137.19,CO
2005-08-01,DC-Washington,242.06,DC
2005-08-01,FL-Miami,245.24,FL
2005-08-01,FL-Tampa,207.21,FL
2005-08-01,GA-Atlanta,129.5,GA
2005-08-01,IL-Chicago,157.81,IL
2005-08-01,MA-Boston,181.67,MA
2005-08-01,MI-Detroit,125.6,MI
2005-08-01,MN-Minneapolis,167.1,MN
2005-08-01,NC-Charlotte,119.83,NC
2005-08-01,NV-Las Vegas,224.51,NV
2005-08-01,NY-New York,202.33,NY
2005-08-01,OH-Cleveland,123.16,OH
2005-08-01,OR-Portland,155.04,OR
2005-08-01,TX-Dallas,121.1,TX
2005-08-01,WA-Seattle,156.6,WA
2005-08-01,Composite-10,214.13,Composite
2005-08-01,Composite-20,194.9,Composite
2005-08-01,National-US,175.92,National
2005-09-01,AZ-Phoenix,211.4,AZ
2005-09-01,CA-Los Angeles,255.85,CA
2005-09-01,CA-San Diego,249.03,CA
2005-09-01,CA-San Francisco,214.73,CA
2005-09-01,CO-Denver,137.6,CO
2005-09-01,DC-Washington,244.11,DC
2005-09-01,FL-Miami,251.21,FL
2005-09-01,FL-Tampa,213.19,FL
2005-09-01,GA-Atlanta,129.4,GA
2005-09-01,IL-Chicago,159.32,IL
2005-09-01,MA-Boston,182.45,MA
2005-09-01,MI-Detroit,126.0,MI
2005-09-01,MN-Minneapolis,168.4,MN
2005-09-01,NC-Charlotte,119.6,NC
2005-09-01,NV-Las Vegas,226.59,NV
2005-09-01,NY-New York,204.83,NY
2005-09-01,OH-Cleveland,123.17,OH
2005-09-01,OR-Portland,158.22,OR
2005-09-01,TX-Dallas,121.6,TX
2005-09-01,WA-Seattle,158.9,WA
2005-09-01,Composite-10,216.77,Composite
2005-09-01,Composite-20,197.3,Composite
2005-09-01,National-US,177.61,National
2005-10-01,AZ-Phoenix,215.9,AZ
2005-10-01,CA-Los Angeles,260.16,CA
2005-10-01,CA-San Diego,249.79,CA
2005-10-01,CA-San Francisco,215.55,CA
2005-10-01,CO-Denver,137.69,CO
2005-10-01,DC-Washington,245.44,DC
2005-10-01,FL-Miami,256.99,FL
2005-10-01,FL-Tampa,219.16,FL
2005-10-01,GA-Atlanta,129.6,GA
2005-10-01,IL-Chicago,160.47,IL
2005-10-01,MA-Boston,182.07,MA
2005-10-01,MI-Detroit,126.2,MI
2005-10-01,MN-Minneapolis,169.4,MN
2005-10-01,NC-Charlotte,120.29,NC
2005-10-01,NV-Las Vegas,227.81,NV
2005-10-01,NY-New York,207.64,NY
2005-10-01,OH-Cleveland,123.13,OH
2005-10-01,OR-Portland,160.44,OR
2005-10-01,TX-Dallas,121.6,TX
2005-10-01,WA-Seattle,161.0,WA
2005-10-01,Composite-10,219.07,Composite
2005-10-01,Composite-20,199.4,Composite
2005-10-01,National-US,178.76,National
2005-11-01,AZ-Phoenix,219.1,AZ
2005-11-01,CA-Los Angeles,262.56,CA
2005-11-01,CA-San Diego,250.34,CA
2005-11-01,CA-San Francisco,215.7,CA
2005-11-01,CO-Denver,137.53,CO
2005-11-01,DC-Washington,246.7,DC
2005-11-01,FL-Miami,261.0,FL
2005-11-01,FL-Tampa,223.85,FL
2005-11-01,GA-Atlanta,129.8,GA
2005-11-01,IL-Chicago,162.44,IL
2005-11-01,MA-Boston,181.69,MA
2005-11-01,MI-Detroit,126.6,MI
2005-11-01,MN-Minneapolis,170.3,MN
2005-11-01,NC-Charlotte,120.26,NC
2005-11-01,NV-Las Vegas,228.77,NV
2005-11-01,NY-New York,210.3,NY
2005-11-01,OH-Cleveland,122.72,OH
2005-11-01,OR-Portland,162.49,OR
2005-11-01,TX-Dallas,122.1,TX
2005-11-01,WA-Seattle,162.7,WA
2005-11-01,Composite-10,220.81,Composite
2005-11-01,Composite-20,200.9,Composite
2005-11-01,National-US,179.68,National
2005-12-01,AZ-Phoenix,220.7,AZ
2005-12-01,CA-Los Angeles,264.77,CA
2005-12-01,CA-San Diego,248.55,CA
2005-12-01,CA-San Francisco,215.11,CA
2005-12-01,CO-Denver,137.5,CO
2005-12-01,DC-Washington,247.37,DC
2005-12-01,FL-Miami,264.83,FL
2005-12-01,FL-Tampa,226.75,FL
2005-12-01,GA-Atlanta,130.2,GA
2005-12-01,IL-Chicago,163.16,IL
2005-12-01,MA-Boston,179.44,MA
2005-12-01,MI-Detroit,127.0,MI
2005-12-01,MN-Minneapolis,170.3,MN
2005-12-01,NC-Charlotte,120.82,NC
2005-12-01,NV-Las Vegas,229.42,NV
2005-12-01,NY-New York,212.68,NY
2005-12-01,OH-Cleveland,122.71,OH
2005-12-01,OR-Portland,164.0,OR
2005-12-01,TX-Dallas,122.2,TX
2005-12-01,WA-Seattle,164.2,WA
2005-12-01,Composite-10,221.91,Composite
2005-12-01,Composite-20,201.9,Composite
2005-12-01,National-US,180.11,National
2006-01-01,AZ-Phoenix,221.8,AZ
2006-01-01,CA-Los Angeles,265.92,CA
2006-01-01,CA-San Diego,247.46,CA
2006-01-01,CA-San Francisco,214.78,CA
2006-01-01,CO-Denver,137.42,CO
2006-01-01,DC-Washington,247.7,DC
2006-01-01,FL-Miami,268.25,FL
2006-01-01,FL-Tampa,228.98,FL
2006-01-01,GA-Atlanta,130.5,GA
2006-01-01,IL-Chicago,163.98,IL
2006-01-01,MA-Boston,178.17,MA
2006-01-01,MI-Detroit,126.6,MI
2006-01-01,MN-Minneapolis,169.5,MN
2006-01-01,NC-Charlotte,119.96,NC
2006-01-01,NV-Las Vegas,230.48,NV
2006-01-01,NY-New York,213.5,NY
2006-01-01,OH-Cleveland,122.12,OH
2006-01-01,OR-Portland,165.33,OR
2006-01-01,TX-Dallas,121.9,TX
2006-01-01,WA-Seattle,165.4,WA
2006-01-01,Composite-10,222.46,Composite
2006-01-01,Composite-20,202.4,Composite
2006-01-01,National-US,180.83,National
2006-02-01,AZ-Phoenix,222.6,AZ
2006-02-01,CA-Los Angeles,267.75,CA
2006-02-01,CA-San Diego,247.89,CA
2006-02-01,CA-San Francisco,215.5,CA
2006-02-01,CO-Denver,137.12,CO
2006-02-01,DC-Washington,248.39,DC
2006-02-01,FL-Miami,271.68,FL
2006-02-01,FL-Tampa,230.91,FL
2006-02-01,GA-Atlanta,130.6,GA
2006-02-01,IL-Chicago,164.67,IL
2006-02-01,MA-Boston,176.28,MA
2006-02-01,MI-Detroit,126.3,MI
2006-02-01,MN-Minneapolis,169.3,MN
2006-02-01,NC-Charlotte,120.51,NC
2006-02-01,NV-Las Vegas,231.94,NV
2006-02-01,NY-New York,214.47,NY
2006-02-01,OH-Cleveland,121.04,OH
2006-02-01,OR-Portland,167.03,OR
2006-02-01,TX-Dallas,121.3,TX
2006-02-01,WA-Seattle,167.0,WA
2006-02-01,Composite-10,223.38,Composite
2006-02-01,Composite-20,203.1,Composite
2006-02-01,National-US,181.5,National
2006-03-01,AZ-Phoenix,223.5,AZ
2006-03-01,CA-Los Angeles,268.23,CA
2006-03-01,CA-San Diego,248.09,CA
2006-03-01,CA-San Francisco,216.04,CA
2006-03-01,CO-Denver,136.93,CO
2006-03-01,DC-Washington,248.86,DC
2006-03-01,FL-Miami,274.02,FL
2006-03-01,FL-Tampa,233.57,FL
2006-03-01,GA-Atlanta,130.6,GA
2006-03-01,IL-Chicago,164.89,IL
2006-03-01,MA-Boston,177.12,MA
2006-03-01,MI-Detroit,126.1,MI
2006-03-01,MN-Minneapolis,168.7,MN
2006-03-01,NC-Charlotte,121.41,NC
2006-03-01,NV-Las Vegas,232.38,NV
2006-03-01,NY-New York,214.33,NY
2006-03-01,OH-Cleveland,120.58,OH
2006-03-01,OR-Portland,169.87,OR
2006-03-01,TX-Dallas,121.5,TX
2006-03-01,WA-Seattle,169.4,WA
2006-03-01,Composite-10,223.75,Composite
2006-03-01,Composite-20,203.6,Composite
2006-03-01,National-US,182.75,National
2006-04-01,AZ-Phoenix,225.1,AZ
2006-04-01,CA-Los Angeles,270.44,CA
2006-04-01,CA-San Diego,249.35,CA
2006-04-01,CA-San Francisco,217.52,CA
2006-04-01,CO-Denver,137.28,CO
2006-04-01,DC-Washington,250.17,DC
2006-04-01,FL-Miami,276.37,FL
2006-04-01,FL-Tampa,235.85,FL
2006-04-01,GA-Atlanta,131.5,GA
2006-04-01,IL-Chicago,165.58,IL
2006-04-01,MA-Boston,177.62,MA
2006-04-01,MI-Detroit,124.3,MI
2006-04-01,MN-Minneapolis,169.6,MN
2006-04-01,NC-Charlotte,123.38,NC
2006-04-01,NV-Las Vegas,233.78,NV
2006-04-01,NY-New York,214.97,NY
2006-04-01,OH-Cleveland,120.85,OH
2006-04-01,OR-Portland,172.59,OR
2006-04-01,TX-Dallas,122.4,TX
2006-04-01,WA-Seattle,172.2,WA
2006-04-01,Composite-10,224.99,Composite
2006-04-01,Composite-20,204.8,Composite
2006-04-01,National-US,183.65,National
2006-05-01,AZ-Phoenix,226.5,AZ
2006-05-01,CA-Los Angeles,272.12,CA
2006-05-01,CA-San Diego,249.14,CA
2006-05-01,CA-San Francisco,218.37,CA
2006-05-01,CO-Denver,138.31,CO
2006-05-01,DC-Washington,251.07,DC
2006-05-01,FL-Miami,278.68,FL
2006-05-01,FL-Tampa,237.92,FL
2006-05-01,GA-Atlanta,132.7,GA
2006-05-01,IL-Chicago,166.61,IL
2006-05-01,MA-Boston,178.61,MA
2006-05-01,MI-Detroit,123.7,MI
2006-05-01,MN-Minneapolis,170.3,MN
2006-05-01,NC-Charlotte,124.7,NC
2006-05-01,NV-Las Vegas,234.39,NV
2006-05-01,NY-New York,215.57,NY
2006-05-01,OH-Cleveland,121.8,OH
2006-05-01,OR-Portland,175.2,OR
2006-05-01,TX-Dallas,123.2,TX
2006-05-01,WA-Seattle,174.8,WA
2006-05-01,Composite-10,225.99,Composite
2006-05-01,Composite-20,205.8,Composite
2006-05-01,National-US,184.39,National
2006-06-01,AZ-Phoenix,227.4,AZ
2006-06-01,CA-Los Angeles,273.22,CA
2006-06-01,CA-San Diego,249.6,CA
2006-06-01,CA-San Francisco,218.12,CA
2006-06-01,CO-Denver,139.46,CO
2006-06-01,DC-Washington,250.99,DC
2006-06-01,FL-Miami,278.22,FL
2006-06-01,FL-Tampa,237.68,FL
2006-06-01,GA-Atlanta,134.0,GA
2006-06-01,IL-Chicago,167.1,IL
2006-06-01,MA-Boston,177.9,MA
2006-06-01,MI-Detroit,123.1,MI
2006-06-01,MN-Minneapolis,170.9,MN
2006-06-01,NC-Charlotte,126.48,NC
2006-06-01,NV-Las Vegas,233.75,NV
2006-06-01,NY-New York,215.83,NY
2006-06-01,OH-Cleveland,122.93,OH
2006-06-01,OR-Portland,177.72,OR
2006-06-01,TX-Dallas,124.5,TX
2006-06-01,WA-Seattle,177.8,WA
2006-06-01,Composite-10,226.29,Composite
2006-06-01,Composite-20,206.3,Composite
2006-06-01,National-US,184.56,National
2006-07-01,AZ-Phoenix,227.3,AZ
2006-07-01,CA-Los Angeles,273.85,CA
2006-07-01,CA-San Diego,249.05,CA
2006-07-01,CA-San Francisco,217.63,CA
2006-07-01,CO-Denver,140.26,CO
2006-07-01,DC-Washington,249.92,DC
2006-07-01,FL-Miami,278.33,FL
2006-07-01,FL-Tampa,238.09,FL
2006-07-01,GA-Atlanta,134.9,GA
2006-07-01,IL-Chicago,167.57,IL
2006-07-01,MA-Boston,177.79,MA
2006-07-01,MI-Detroit,123.2,MI
2006-07-01,MN-Minneapolis,170.7,MN
2006-07-01,NC-Charlotte,127.96,NC
2006-07-01,NV-Las Vegas,234.29,NV
2006-07-01,NY-New York,215.25,NY
2006-07-01,OH-Cleveland,123.49,OH
2006-07-01,OR-Portland,179.66,OR
2006-07-01,TX-Dallas,125.3,TX
2006-07-01,WA-Seattle,179.9,WA
2006-07-01,Composite-10,226.17,Composite
2006-07-01,Composite-20,206.5,Composite
2006-07-01,National-US,184.62,National
2006-08-01,AZ-Phoenix,227.0,AZ
2006-08-01,CA-Los Angeles,273.8,CA
2006-08-01,CA-San Diego,247.3,CA
2006-08-01,CA-San Francisco,217.22,CA
2006-08-01,CO-Denver,140.28,CO
2006-08-01,DC-Washington,247.94,DC
2006-08-01,FL-Miami,276.8,FL
2006-08-01,FL-Tampa,236.82,FL
2006-08-01,GA-Atlanta,135.2,GA
2006-08-01,IL-Chicago,167.99,IL
2006-08-01,MA-Boston,177.28,MA
2006-08-01,MI-Detroit,123.0,MI
2006-08-01,MN-Minneapolis,170.9,MN
2006-08-01,NC-Charlotte,128.72,NC
2006-08-01,NV-Las Vegas,234.78,NV
2006-08-01,NY-New York,214.34,NY
2006-08-01,OH-Cleveland,123.39,OH
2006-08-01,OR-Portland,181.02,OR
2006-08-01,TX-Dallas,125.7,TX
2006-08-01,WA-Seattle,181.8,WA
2006-08-01,Composite-10,225.54,Composite
2006-08-01,Composite-20,206.1,Composite
2006-08-01,National-US,184.42,National
2006-09-01,AZ-Phoenix,225.2,AZ
2006-09-01,CA-Los Angeles,273.94,CA
2006-09-01,CA-San Diego,246.6,CA
2006-09-01,CA-San Francisco,216.37,CA
2006-09-01,CO-Denver,139.65,CO
2006-09-01,DC-Washington,244.78,DC
2006-09-01,FL-Miami,277.23,FL
2006-09-01,FL-Tampa,236.42,FL
2006-09-01,GA-Atlanta,135.1,GA
2006-09-01,IL-Chicago,168.6,IL
2006-09-01,MA-Boston,176.34,MA
2006-09-01,MI-Detroit,122.5,MI
2006-09-01,MN-Minneapolis,171.1,MN
2006-09-01,NC-Charlotte,129.04,NC
2006-09-01,NV-Las Vegas,234.71,NV
2006-09-01,NY-New York,214.09,NY
2006-09-01,OH-Cleveland,122.27,OH
2006-09-01,OR-Portland,181.71,OR
2006-09-01,TX-Dallas,125.1,TX
2006-09-01,WA-Seattle,183.0,WA
2006-09-01,Composite-10,225.1,Composite
2006-09-01,Composite-20,205.8,Composite
2006-09-01,National-US,184.21,National
2006-10-01,AZ-Phoenix,224.5,AZ
2006-10-01,CA-Los Angeles,273.66,CA
2006-10-01,CA-San Diego,244.03,CA
2006-10-01,CA-San Francisco,215.42,CA
2006-10-01,CO-Denver,138.62,CO
2006-10-01,DC-Washington,243.73,DC
2006-10-01,FL-Miami,278.91,FL
2006-10-01,FL-Tampa,234.02,FL
2006-10-01,GA-Atlanta,134.7,GA
2006-10-01,IL-Chicago,168.59,IL
2006-10-01,MA-Boston,175.72,MA
2006-10-01,MI-Detroit,121.7,MI
2006-10-01,MN-Minneapolis,170.6,MN
2006-10-01,NC-Charlotte,128.51,NC
2006-10-01,NV-Las Vegas,233.8,NV
2006-10-01,NY-New York,214.29,NY
2006-10-01,OH-Cleveland,121.43,OH
2006-10-01,OR-Portland,181.62,OR
2006-10-01,TX-Dallas,124.5,TX
2006-10-01,WA-Seattle,183.7,WA
2006-10-01,Composite-10,224.74,Composite
2006-10-01,Composite-20,205.4,Composite
2006-10-01,National-US,184.07,National
2006-11-01,AZ-Phoenix,223.1,AZ
2006-11-01,CA-Los Angeles,273.05,CA
2006-11-01,CA-San Diego,242.11,CA
2006-11-01,CA-San Francisco,213.84,CA
2006-11-01,CO-Denver,137.65,CO
2006-11-01,DC-Washington,242.28,DC
2006-11-01,FL-Miami,280.3,FL
2006-11-01,FL-Tampa,232.86,FL
2006-11-01,GA-Atlanta,134.1,GA
2006-11-01,IL-Chicago,168.18,IL
2006-11-01,MA-Boston,172.59,MA
2006-11-01,MI-Detroit,120.9,MI
2006-11-01,MN-Minneapolis,169.8,MN
2006-11-01,NC-Charlotte,128.94,NC
2006-11-01,NV-Las Vegas,232.56,NV
2006-11-01,NY-New York,214.24,NY
2006-11-01,OH-Cleveland,120.3,OH
2006-11-01,OR-Portland,181.34,OR
2006-11-01,TX-Dallas,123.8,TX
2006-11-01,WA-Seattle,183.8,WA
2006-11-01,Composite-10,223.94,Composite
2006-11-01,Composite-20,204.6,Composite
2006-11-01,National-US,183.64,National
2006-12-01,AZ-Phoenix,221.5,AZ
2006-12-01,CA-Los Angeles,270.03,CA
2006-12-01,CA-San Diego,238.08,CA
2006-12-01,CA-San Francisco,212.13,CA
2006-12-01,CO-Denver,137.11,CO
2006-12-01,DC-Washington,240.45,DC
2006-12-01,FL-Miami,280.87,FL
2006-12-01,FL-Tampa,230.91,FL
2006-12-01,GA-Atlanta,134.0,GA
2006-12-01,IL-Chicago,167.65,IL
2006-12-01,MA-Boston,170.31,MA
2006-12-01,MI-Detroit,119.5,MI
2006-12-01,MN-Minneapolis,168.8,MN
2006-12-01,NC-Charlotte,128.88,NC
2006-12-01,NV-Las Vegas,231.57,NV
2006-12-01,NY-New York,213.79,NY
2006-12-01,OH-Cleveland,119.59,OH
2006-12-01,OR-Portland,180.27,OR
2006-12-01,TX-Dallas,123.6,TX
2006-12-01,WA-Seattle,183.9,WA
2006-12-01,Composite-10,222.39,Composite
2006-12-01,Composite-20,203.3,Composite
2006-12-01,National-US,183.24,National
2007-01-01,AZ-Phoenix,220.2,AZ
2007-01-01,CA-Los Angeles,268.68,CA
2007-01-01,CA-San Diego,237.15,CA
2007-01-01,CA-San Francisco,211.78,CA
2007-01-01,CO-Denver,135.86,CO
2007-01-01,DC-Washington,238.85,DC
2007-01-01,FL-Miami,279.42,FL
2007-01-01,FL-Tampa,228.86,FL
2007-01-01,GA-Atlanta,133.4,GA
2007-01-01,IL-Chicago,167.52,IL
2007-01-01,MA-Boston,168.29,MA
2007-01-01,MI-Detroit,117.9,MI
2007-01-01,MN-Minneapolis,167.9,MN
2007-01-01,NC-Charlotte,129.43,NC
2007-01-01,NV-Las Vegas,230.52,NV
2007-01-01,NY-New York,212.78,NY
2007-01-01,OH-Cleveland,118.61,OH
2007-01-01,OR-Portland,179.79,OR
2007-01-01,TX-Dallas,122.6,TX
2007-01-01,WA-Seattle,183.9,WA
2007-01-01,Composite-10,221.31,Composite
2007-01-01,Composite-20,202.3,Composite
2007-01-01,National-US,182.73,National
2007-02-01,AZ-Phoenix,218.0,AZ
2007-02-01,CA-Los Angeles,266.63,CA
2007-02-01,CA-San Diego,235.53,CA
2007-02-01,CA-San Francisco,210.78,CA
2007-02-01,CO-Denver,134.86,CO
2007-02-01,DC-Washington,237.98,DC
2007-02-01,FL-Miami,279.43,FL
2007-02-01,FL-Tampa,228.46,FL
2007-02-01,GA-Atlanta,133.3,GA
2007-02-01,IL-Chicago,167.49,IL
2007-02-01,MA-Boston,168.04,MA
2007-02-01,MI-Detroit,116.8,MI
2007-02-01,MN-Minneapolis,166.8,MN
2007-02-01,NC-Charlotte,129.31,NC
2007-02-01,NV-Las Vegas,229.64,NV
2007-02-01,NY-New York,212.52,NY
2007-02-01,OH-Cleveland,117.62,OH
2007-02-01,OR-Portland,179.9,OR
2007-02-01,TX-Dallas,122.7,TX
2007-02-01,WA-Seattle,184.8,WA
2007-02-01,Composite-10,220.46,Composite
2007-02-01,Composite-20,201.5,Composite
2007-02-01,National-US,182.48,National
2007-03-01,AZ-Phoenix,216.8,AZ
2007-03-01,CA-Los Angeles,264.58,CA
2007-03-01,CA-San Diego,233.27,CA
2007-03-01,CA-San Francisco,211.09,CA
2007-03-01,CO-Denver,134.2,CO
2007-03-01,DC-Washington,237.14,DC
2007-03-01,FL-Miami,276.89,FL
2007-03-01,FL-Tampa,226.58,FL
2007-03-01,GA-Atlanta,133.2,GA
2007-03-01,IL-Chicago,167.04,IL
2007-03-01,MA-Boston,168.52,MA
2007-03-01,MI-Detroit,116.4,MI
2007-03-01,MN-Minneapolis,165.5,MN
2007-03-01,NC-Charlotte,130.44,NC
2007-03-01,NV-Las Vegas,228.55,NV
2007-03-01,NY-New York,212.4,NY
2007-03-01,OH-Cleveland,117.6,OH
2007-03-01,OR-Portland,181.72,OR
2007-03-01,TX-Dallas,123.1,TX
2007-03-01,WA-Seattle,186.4,WA
2007-03-01,Composite-10,219.67,Composite
2007-03-01,Composite-20,201.0,Composite
2007-03-01,National-US,182.21,National
2007-04-01,AZ-Phoenix,215.0,AZ
2007-04-01,CA-Los Angeles,263.37,CA
2007-04-01,CA-San Diego,232.66,CA
2007-04-01,CA-San Francisco,211.47,CA
2007-04-01,CO-Denver,134.86,CO
2007-04-01,DC-Washington,236.17,DC
2007-04-01,FL-Miami,273.53,FL
2007-04-01,FL-Tampa,224.13,FL
2007-04-01,GA-Atlanta,134.2,GA
2007-04-01,IL-Chicago,165.87,IL
2007-04-01,MA-Boston,169.61,MA
2007-04-01,MI-Detroit,114.3,MI
2007-04-01,MN-Minneapolis,164.7,MN
2007-04-01,NC-Charlotte,131.98,NC
2007-04-01,NV-Las Vegas,226.65,NV
2007-04-01,NY-New York,211.62,NY
2007-04-01,OH-Cleveland,117.57,OH
2007-04-01,OR-Portland,183.55,OR
2007-04-01,TX-Dallas,124.7,TX
2007-04-01,WA-Seattle,188.8,WA
2007-04-01,Composite-10,218.94,Composite
2007-04-01,Composite-20,200.5,Composite
2007-04-01,National-US,182.15,National
2007-05-01,AZ-Phoenix,213.9,AZ
2007-05-01,CA-Los Angeles,263.19,CA
2007-05-01,CA-San Diego,231.78,CA
2007-05-01,CA-San Francisco,210.89,CA
2007-05-01,CO-Denver,136.32,CO
2007-05-01,DC-Washington,235.41,DC
2007-05-01,FL-Miami,269.52,FL
2007-05-01,FL-Tampa,221.96,FL
2007-05-01,GA-Atlanta,135.0,GA
2007-05-01,IL-Chicago,165.68,IL
2007-05-01,MA-Boston,170.96,MA
2007-05-01,MI-Detroit,112.1,MI
2007-05-01,MN-Minneapolis,164.4,MN
2007-05-01,NC-Charlotte,133.42,NC
2007-05-01,NV-Las Vegas,224.79,NV
2007-05-01,NY-New York,210.51,NY
2007-05-01,OH-Cleveland,118.37,OH
2007-05-01,OR-Portland,185.21,OR
2007-05-01,TX-Dallas,125.4,TX
2007-05-01,WA-Seattle,190.6,WA
2007-05-01,Composite-10,218.34,Composite
2007-05-01,Composite-20,200.1,Composite
2007-05-01,National-US,181.9,National
2007-06-01,AZ-Phoenix,212.5,AZ
2007-06-01,CA-Los Angeles,262.12,CA
2007-06-01,CA-San Diego,231.36,CA
2007-06-01,CA-San Francisco,209.48,CA
2007-06-01,CO-Denver,138.09,CO
2007-06-01,DC-Washington,234.02,DC
2007-06-01,FL-Miami,264.89,FL
2007-06-01,FL-Tampa,219.28,FL
2007-06-01,GA-Atlanta,136.1,GA
2007-06-01,IL-Chicago,165.94,IL
2007-06-01,MA-Boston,171.29,MA
2007-06-01,MI-Detroit,110.7,MI
2007-06-01,MN-Minneapolis,164.2,MN
2007-06-01,NC-Charlotte,135.05,NC
2007-06-01,NV-Las Vegas,221.86,NV
2007-06-01,NY-New York,209.49,NY
2007-06-01,OH-Cleveland,118.35,OH
2007-06-01,OR-Portland,185.76,OR
